age,age_cat,sex,race,priors_count,days_b_screening_arrest,c_charge_degree,is_recid,is_violent_recid,two_year_recid,length_of_stay,label
44,25 - 45,Female,Caucasian,0,2,M,0,0,0,0,0
21,Less than 25,Male,Hispanic,1,88,F,1,1,1,527,1
24,Less than 25,Male,African-American,1,1,M,0,0,0,0,0
51,Greater than 45,Male,Caucasian,1,1,M,0,0,0,1,0
21,Less than 25,Female,African-American,0,1,F,1,0,1,1,1
39,25 - 45,Male,Caucasian,6,1,F,0,0,0,0,0
29,25 - 45,Male,African-American,29,1,F,1,0,1,5,1
24,Less than 25,Male,Caucasian,1,5,F,0,0,0,0,0
23,Less than 25,Female,African-American,0,1,F,1,0,1,2,0
31,25 - 45,Male,African-American,11,0,F,1,1,1,1,1
35,25 - 45,Female,African-American,0,1,M,0,0,0,0,0
30,25 - 45,Male,Other,0,1,F,0,0,0,0,0
34,25 - 45,Male,Caucasian,8,104,F,0,0,0,69,1
39,25 - 45,Female,African-American,4,3,F,0,0,0,3,0
29,25 - 45,Male,African-American,6,702,M,0,0,0,5,0
51,Greater than 45,Male,Caucasian,0,1,M,0,0,0,1,0
22,Less than 25,Male,Caucasian,1,1,F,0,0,0,236,1
29,25 - 45,Male,Caucasian,2,24,F,0,0,0,22,0
35,25 - 45,Male,Caucasian,8,259,F,1,0,1,252,1
32,25 - 45,Male,Caucasian,6,1,F,1,0,1,2,0
33,25 - 45,Male,Caucasian,3,16,M,1,1,1,11,0
58,Greater than 45,Male,Caucasian,5,1,F,1,0,1,1,0
54,Greater than 45,Male,Other,0,1,F,0,0,0,27,0
30,25 - 45,Male,African-American,3,166,F,0,0,0,1,0
33,25 - 45,Male,African-American,2,1,F,1,0,1,28,1
24,Less than 25,Male,African-American,0,63,F,1,0,1,10,0
48,Greater than 45,Male,African-American,10,0,F,0,0,0,175,0
23,Less than 25,Male,African-American,0,1,M,0,0,0,3,1
23,Less than 25,Male,Caucasian,2,1,F,1,1,1,15,1
47,Greater than 45,Male,Asian,1,0,M,0,0,0,1,0
21,Less than 25,Male,Other,0,1,F,0,0,0,2,0
29,25 - 45,Male,African-American,0,1,M,1,0,1,1,1
48,Greater than 45,Male,Caucasian,2,1,F,0,0,0,0,0
37,25 - 45,Male,Caucasian,4,1,M,1,0,1,82,0
50,Greater than 45,Male,Caucasian,3,1,F,0,0,0,14,0
19,Less than 25,Male,African-American,3,1,F,1,0,1,1,1
39,25 - 45,Male,Caucasian,2,1,M,0,0,0,0,0
49,Greater than 45,Male,African-American,13,1,F,0,0,0,0,0
58,Greater than 45,Male,Caucasian,2,1,F,0,0,0,5,0
31,25 - 45,Male,African-American,6,0,F,0,0,0,0,1
23,Less than 25,Male,African-American,1,1,M,0,0,0,0,1
23,Less than 25,Female,African-American,0,0,F,1,0,1,0,0
31,25 - 45,Male,Caucasian,17,1,F,1,0,1,1,1
33,25 - 45,Male,Other,0,1,F,1,1,1,83,0
57,Greater than 45,Male,Caucasian,6,23,F,0,0,0,1,0
31,25 - 45,Female,Caucasian,0,3,M,0,0,0,0,0
57,Greater than 45,Male,African-American,19,1,F,0,0,0,3,0
57,Greater than 45,Male,Caucasian,12,0,M,0,0,0,3,0
29,25 - 45,Male,African-American,6,1,M,1,0,1,0,1
30,25 - 45,Male,African-American,0,0,M,1,0,1,0,0
45,Greater than 45,Male,African-American,11,1,F,0,0,0,0,0
42,25 - 45,Male,Caucasian,0,0,F,0,0,0,0,0
48,Greater than 45,Male,Other,7,1,F,0,0,0,0,0
29,25 - 45,Male,African-American,12,0,F,1,0,1,12,1
23,Less than 25,Male,Caucasian,0,521,F,0,0,0,7,0
28,25 - 45,Female,Caucasian,0,1,F,0,0,0,0,0
41,25 - 45,Male,African-American,3,1,F,0,0,0,0,1
25,25 - 45,Male,African-American,1,1,M,1,1,1,1,0
34,25 - 45,Female,Caucasian,3,1,M,0,0,0,10,0
53,Greater than 45,Male,African-American,26,1,F,1,0,1,0,0
28,25 - 45,Female,African-American,1,87,F,1,0,1,1,0
27,25 - 45,Male,African-American,0,1,F,0,0,0,1,0
39,25 - 45,Male,African-American,4,0,F,0,0,0,40,0
55,Greater than 45,Female,Caucasian,6,1001,F,0,0,0,36,0
27,25 - 45,Male,African-American,4,1,F,1,1,1,50,0
30,25 - 45,Male,Caucasian,7,1,F,1,0,1,0,1
31,25 - 45,Male,African-American,15,1,M,1,0,1,4,1
20,Less than 25,Male,African-American,1,1,M,1,0,1,0,1
26,25 - 45,Male,Caucasian,2,1,F,1,1,1,0,1
44,25 - 45,Male,African-American,7,49,F,1,0,1,27,0
33,25 - 45,Male,African-American,17,1,F,1,1,1,0,1
34,25 - 45,Male,Caucasian,0,1,F,1,0,1,1,0
27,25 - 45,Male,Caucasian,0,1,M,0,0,0,0,0
21,Less than 25,Male,African-American,1,414,F,1,0,1,1,1
29,25 - 45,Male,African-American,4,1,F,1,0,0,1,0
27,25 - 45,Male,African-American,7,1,F,0,0,0,4,0
24,Less than 25,Female,Caucasian,0,1,F,0,0,0,1,1
29,25 - 45,Male,African-American,0,1,F,1,0,1,0,0
20,Less than 25,Male,Caucasian,0,1,F,0,0,0,0,0
23,Less than 25,Female,Caucasian,0,1,F,0,0,0,0,0
48,Greater than 45,Female,African-American,0,0,M,0,0,0,0,0
34,25 - 45,Male,African-American,0,0,M,1,0,1,0,0
46,Greater than 45,Male,African-American,1,1,M,1,0,1,1,0
41,25 - 45,Female,Caucasian,3,1,F,0,0,0,1,0
26,25 - 45,Male,African-American,3,1,F,1,0,1,0,0
37,25 - 45,Male,African-American,11,1,F,1,0,1,1,1
54,Greater than 45,Female,Caucasian,7,98,F,0,0,0,20,0
25,25 - 45,Female,African-American,5,1,M,0,0,0,0,1
22,Less than 25,Female,Caucasian,2,1,F,0,0,0,0,0
32,25 - 45,Male,African-American,7,1,F,0,0,0,0,0
44,25 - 45,Male,African-American,0,1,M,0,0,0,2,0
28,25 - 45,Male,African-American,1,90,F,0,0,0,48,0
60,Greater than 45,Male,African-American,3,1,M,0,0,0,0,0
49,Greater than 45,Male,Caucasian,0,0,F,0,0,0,1,0
32,25 - 45,Male,African-American,9,59,F,0,0,0,57,0
30,25 - 45,Male,African-American,10,0,M,1,1,1,1,0
52,Greater than 45,Male,Caucasian,0,1,F,0,0,0,1,0
27,25 - 45,Female,African-American,1,1,M,0,0,0,0,1
34,25 - 45,Male,African-American,0,1,F,0,0,0,1,1
55,Greater than 45,Male,African-American,5,1,F,1,1,1,3,0
37,25 - 45,Male,African-American,6,1,M,0,0,0,0,0
33,25 - 45,Male,African-American,0,1,M,0,0,0,0,1
22,Less than 25,Male,African-American,0,1,F,1,0,1,0,0
27,25 - 45,Female,African-American,0,0,M,0,0,0,1,0
20,Less than 25,Male,African-American,0,1,F,1,0,1,0,0
33,25 - 45,Male,Caucasian,0,1,F,0,0,0,53,0
26,25 - 45,Male,African-American,0,1,M,0,0,0,2,0
29,25 - 45,Male,African-American,0,1,M,0,0,0,1,0
32,25 - 45,Male,African-American,1,0,M,0,0,0,0,0
37,25 - 45,Male,Caucasian,4,0,M,0,0,0,0,0
31,25 - 45,Male,African-American,15,0,F,0,0,0,104,1
29,25 - 45,Male,African-American,6,1,F,1,0,1,0,1
31,25 - 45,Male,African-American,6,0,F,0,0,0,41,0
36,25 - 45,Female,Caucasian,2,1,F,0,0,0,1,0
35,25 - 45,Male,African-American,4,309,M,0,0,0,6,0
37,25 - 45,Female,African-American,1,11,F,0,0,0,8,0
34,25 - 45,Male,Caucasian,5,1,M,1,1,1,6,0
20,Less than 25,Male,Caucasian,1,1,M,1,0,1,1,0
50,Greater than 45,Female,African-American,12,316,M,1,1,1,434,0
24,Less than 25,Male,Caucasian,8,1,F,1,0,1,35,1
29,25 - 45,Male,African-American,8,1,M,1,0,1,0,1
45,Greater than 45,Female,African-American,1,4,F,0,0,0,2,0
34,25 - 45,Male,Caucasian,2,1,F,1,0,1,0,1
70,Greater than 45,Male,African-American,0,1,M,0,0,0,1,0
26,25 - 45,Male,African-American,2,607,F,0,0,0,37,0
23,Less than 25,Male,African-American,4,1,F,0,0,0,3,1
27,25 - 45,Male,Caucasian,5,12,M,0,0,0,2,0
44,25 - 45,Male,Caucasian,6,1,F,1,0,1,118,0
23,Less than 25,Male,African-American,2,334,M,1,1,1,100,0
26,25 - 45,Male,African-American,0,1,M,0,0,0,0,0
23,Less than 25,Female,Caucasian,2,1,M,0,0,0,0,0
27,25 - 45,Male,African-American,3,1,F,1,0,1,7,1
46,Greater than 45,Female,Caucasian,1,1,F,1,1,0,25,0
27,25 - 45,Female,African-American,1,0,F,0,0,0,26,0
45,Greater than 45,Male,Caucasian,7,1,F,0,0,0,1,0
42,25 - 45,Male,African-American,1,12,M,0,0,0,7,0
24,Less than 25,Female,Caucasian,3,1,M,1,0,1,0,0
20,Less than 25,Male,African-American,2,1,F,1,0,1,2,1
49,Greater than 45,Male,Caucasian,3,0,F,0,0,0,0,0
29,25 - 45,Male,Caucasian,8,149,M,1,0,1,78,1
29,25 - 45,Male,Hispanic,0,0,F,0,0,0,1,0
52,Greater than 45,Female,Caucasian,1,8,F,0,0,0,3,0
37,25 - 45,Male,Hispanic,4,0,M,1,1,1,1,0
26,25 - 45,Male,African-American,1,1,M,1,0,0,7,0
53,Greater than 45,Male,African-American,15,1,F,1,0,1,80,0
47,Greater than 45,Male,Hispanic,1,27,F,0,0,0,17,0
38,25 - 45,Male,African-American,0,1,M,1,0,1,749,1
25,25 - 45,Male,African-American,1,0,F,0,0,0,1,0
21,Less than 25,Male,African-American,1,1,F,1,1,1,5,1
48,Greater than 45,Male,African-American,0,0,M,0,0,0,1,0
40,25 - 45,Female,Caucasian,1,55,F,0,0,0,0,0
24,Less than 25,Female,Other,0,1,F,0,0,0,1,0
22,Less than 25,Male,African-American,0,1,F,1,1,1,0,0
36,25 - 45,Male,African-American,4,1,M,0,0,0,0,1
38,25 - 45,Male,Caucasian,2,0,M,0,0,0,28,0
23,Less than 25,Male,Other,0,0,F,1,0,1,3,0
54,Greater than 45,Male,Other,2,1,M,0,0,0,0,0
24,Less than 25,Male,Hispanic,1,0,F,0,0,0,10,0
44,25 - 45,Female,Caucasian,0,1,M,1,1,1,0,0
23,Less than 25,Female,African-American,2,1,F,1,0,1,0,1
64,Greater than 45,Male,Caucasian,0,1,M,0,0,0,0,0
38,25 - 45,Male,Caucasian,5,18,M,1,0,1,0,0
45,Greater than 45,Female,Other,0,1,M,0,0,0,0,0
49,Greater than 45,Male,African-American,1,1,F,0,0,0,5,0
45,Greater than 45,Female,African-American,3,1,F,0,0,0,0,1
33,25 - 45,Male,Asian,0,1,M,0,0,0,0,0
44,25 - 45,Male,Hispanic,2,1,F,0,0,0,1,0
51,Greater than 45,Male,African-American,3,1,F,0,0,0,3,0
50,Greater than 45,Male,African-American,0,0,F,0,0,0,0,0
33,25 - 45,Male,Caucasian,2,22,M,0,0,0,21,0
54,Greater than 45,Female,Caucasian,0,1,M,0,0,0,29,0
28,25 - 45,Male,Hispanic,3,1,F,1,0,1,0,0
33,25 - 45,Male,Caucasian,14,78,F,0,0,0,70,1
42,25 - 45,Male,African-American,17,1,M,1,0,1,51,1
34,25 - 45,Male,Caucasian,3,1,F,0,0,0,1,0
38,25 - 45,Male,Caucasian,2,1,F,1,0,1,9,0
21,Less than 25,Male,African-American,1,1,F,1,1,1,1,1
33,25 - 45,Male,African-American,5,0,F,0,0,0,1,0
32,25 - 45,Male,African-American,9,1,M,1,1,1,23,1
45,Greater than 45,Male,Caucasian,1,0,M,0,0,0,1,0
30,25 - 45,Male,Caucasian,1,1,F,1,0,1,33,1
29,25 - 45,Female,African-American,0,1,F,0,0,0,1,1
44,25 - 45,Male,African-American,3,86,M,0,0,0,1,0
51,Greater than 45,Female,Caucasian,0,1,M,1,0,1,7,0
28,25 - 45,Female,African-American,0,1,F,0,0,0,0,0
27,25 - 45,Male,Caucasian,1,1,F,0,0,0,0,0
28,25 - 45,Male,Hispanic,16,1,F,1,0,1,29,1
30,25 - 45,Female,African-American,0,0,F,0,0,0,1,0
32,25 - 45,Male,African-American,0,1,M,0,0,0,1,1
27,25 - 45,Male,Caucasian,5,1,F,0,0,0,0,0
21,Less than 25,Male,Hispanic,1,1,F,1,0,1,2,0
21,Less than 25,Male,African-American,0,1,F,0,0,0,1,0
34,25 - 45,Female,Caucasian,0,1,F,1,0,1,62,0
24,Less than 25,Male,African-American,7,1,F,1,0,1,199,1
32,25 - 45,Male,Caucasian,0,1,M,0,0,0,19,0
38,25 - 45,Female,Caucasian,5,1,F,1,0,1,41,0
56,Greater than 45,Male,African-American,3,28,M,0,0,0,14,0
44,25 - 45,Female,African-American,0,1,M,0,0,0,1,0
31,25 - 45,Male,African-American,1,1,M,1,0,1,0,0
25,25 - 45,Female,Caucasian,6,1,F,0,0,0,24,1
20,Less than 25,Female,African-American,0,1,M,0,0,0,0,0
35,25 - 45,Male,African-American,1,1,M,0,0,0,1,0
33,25 - 45,Male,African-American,1,1,F,1,0,1,0,0
24,Less than 25,Male,African-American,0,1,M,0,0,0,1,0
40,25 - 45,Female,Hispanic,2,7,M,0,0,0,3,0
27,25 - 45,Male,African-American,9,0,F,1,0,1,0,1
21,Less than 25,Female,African-American,2,72,M,0,0,0,0,0
38,25 - 45,Male,African-American,9,1,F,1,1,1,1,0
20,Less than 25,Male,Caucasian,0,1,F,1,0,1,1,0
30,25 - 45,Male,African-American,9,1,F,1,0,1,1,0
36,25 - 45,Male,Caucasian,9,0,F,1,1,1,19,0
23,Less than 25,Male,African-American,2,1,M,1,0,1,7,1
39,25 - 45,Male,African-American,21,1,F,1,0,1,0,1
32,25 - 45,Male,African-American,3,1,M,0,0,0,0,0
29,25 - 45,Male,Caucasian,3,1,F,1,0,1,0,0
58,Greater than 45,Male,Caucasian,2,1,M,1,0,1,0,0
23,Less than 25,Male,Hispanic,2,1,F,0,0,0,35,1
23,Less than 25,Male,Caucasian,3,1,M,1,1,1,26,1
68,Greater than 45,Female,African-American,5,4,F,0,0,0,0,0
26,25 - 45,Female,Caucasian,2,0,M,0,0,0,0,0
51,Greater than 45,Male,African-American,0,1,F,1,1,1,1,0
25,25 - 45,Male,African-American,0,1,M,0,0,0,0,0
40,25 - 45,Male,African-American,5,0,F,1,0,1,55,1
51,Greater than 45,Male,African-American,14,11,F,0,0,0,7,0
27,25 - 45,Male,African-American,2,1,M,1,0,1,15,0
49,Greater than 45,Male,African-American,11,1,M,1,0,1,32,0
36,25 - 45,Male,Other,0,1,M,0,0,0,2,0
28,25 - 45,Male,Caucasian,5,76,M,0,0,0,6,1
20,Less than 25,Male,African-American,0,4,F,0,0,0,3,0
21,Less than 25,Male,African-American,2,0,F,1,0,1,86,1
31,25 - 45,Female,African-American,0,0,F,0,0,0,1,0
57,Greater than 45,Male,African-American,0,0,M,0,0,0,0,0
61,Greater than 45,Female,Caucasian,8,0,F,1,0,1,30,0
35,25 - 45,Male,Hispanic,3,23,F,1,1,1,9,0
54,Greater than 45,Male,African-American,3,1,F,1,0,1,2,0
39,25 - 45,Male,Caucasian,0,1,F,0,0,0,1,0
24,Less than 25,Male,African-American,1,1,F,0,0,0,33,1
29,25 - 45,Female,Hispanic,0,1,F,1,1,1,1,0
48,Greater than 45,Male,African-American,8,1,F,1,0,1,11,1
30,25 - 45,Male,African-American,6,0,M,1,0,1,0,1
26,25 - 45,Male,African-American,10,1,F,1,0,1,1,1
36,25 - 45,Male,Caucasian,2,1,F,0,0,0,0,0
37,25 - 45,Male,African-American,12,0,F,1,0,1,0,1
26,25 - 45,Male,African-American,4,0,F,1,1,1,45,0
29,25 - 45,Male,African-American,7,0,M,1,0,1,8,1
26,25 - 45,Male,African-American,1,1,M,1,0,1,29,0
60,Greater than 45,Male,African-American,2,0,F,0,0,0,0,0
27,25 - 45,Male,Caucasian,2,1,F,1,0,1,0,1
41,25 - 45,Male,African-American,16,379,F,1,0,1,1,1
22,Less than 25,Male,Caucasian,1,1,F,0,0,0,0,0
28,25 - 45,Male,African-American,3,0,F,0,0,0,0,1
33,25 - 45,Male,African-American,13,0,F,1,0,1,0,0
28,25 - 45,Male,African-American,2,1,F,1,0,0,125,0
55,Greater than 45,Male,Caucasian,0,1,M,1,1,1,1,0
21,Less than 25,Male,African-American,6,19,F,1,0,1,0,1
28,25 - 45,Male,Hispanic,2,1,F,1,1,1,1,0
22,Less than 25,Female,Hispanic,0,1,M,0,0,0,0,0
29,25 - 45,Female,Caucasian,6,2,F,1,0,1,67,1
45,Greater than 45,Male,African-American,5,230,F,0,0,0,1,0
24,Less than 25,Male,African-American,2,0,M,1,0,1,49,1
50,Greater than 45,Male,African-American,12,22,F,1,0,1,1,0
24,Less than 25,Male,African-American,1,1,M,1,1,1,1,0
47,Greater than 45,Male,African-American,1,1,F,0,0,0,49,0
57,Greater than 45,Male,Caucasian,1,1,M,0,0,0,0,0
54,Greater than 45,Male,Caucasian,6,0,F,0,0,0,0,0
42,25 - 45,Female,Caucasian,0,1,M,0,0,0,1,0
35,25 - 45,Male,Caucasian,5,20,F,0,0,0,0,0
30,25 - 45,Male,African-American,0,1,F,1,0,1,1,0
53,Greater than 45,Male,Caucasian,1,1,F,0,0,0,0,0
31,25 - 45,Female,African-American,2,1,M,0,0,0,2,0
83,Greater than 45,Male,Caucasian,4,1,F,0,0,0,0,0
46,Greater than 45,Male,Hispanic,15,1,F,0,0,0,0,0
31,25 - 45,Male,African-American,0,1,F,1,0,1,1,0
23,Less than 25,Male,Other,4,1,F,0,0,0,2,1
47,Greater than 45,Male,African-American,9,1,F,1,0,0,64,0
31,25 - 45,Male,Hispanic,4,1,F,0,0,0,0,0
50,Greater than 45,Male,African-American,0,1,M,0,0,0,0,1
24,Less than 25,Male,African-American,9,1,M,1,0,1,3,1
22,Less than 25,Female,African-American,2,1,F,0,0,0,2,1
45,Greater than 45,Male,Hispanic,1,22,M,0,0,0,0,0
30,25 - 45,Female,African-American,2,1,F,0,0,0,0,0
30,25 - 45,Male,Other,5,1,M,1,0,1,5,1
36,25 - 45,Male,African-American,4,1,M,0,0,0,0,0
43,25 - 45,Female,Caucasian,22,1,M,1,0,1,26,1
50,Greater than 45,Male,African-American,0,0,M,0,0,0,0,0
24,Less than 25,Female,Other,2,1,F,1,1,1,1,0
42,25 - 45,Female,Caucasian,3,3,F,0,0,0,0,0
29,25 - 45,Female,Caucasian,1,1,F,1,0,1,13,1
28,25 - 45,Female,Hispanic,2,1,F,0,0,0,0,0
31,25 - 45,Male,Hispanic,0,0,M,0,0,0,1,0
25,25 - 45,Male,African-American,5,1,F,1,1,1,54,1
36,25 - 45,Male,African-American,4,0,F,0,0,0,1,0
24,Less than 25,Male,African-American,1,1,M,1,0,1,2,0
28,25 - 45,Male,Caucasian,5,0,F,0,0,0,0,0
31,25 - 45,Male,Caucasian,0,1,M,1,1,1,0,0
23,Less than 25,Male,African-American,0,1,F,0,0,0,3,0
29,25 - 45,Male,Caucasian,4,1,M,1,1,1,7,0
51,Greater than 45,Male,African-American,11,1,M,1,0,1,79,0
34,25 - 45,Male,African-American,1,1,F,0,0,0,1,0
29,25 - 45,Male,African-American,12,0,F,1,0,1,0,0
39,25 - 45,Male,African-American,13,1,F,1,0,1,1,1
36,25 - 45,Female,Hispanic,0,0,M,0,0,0,0,0
59,Greater than 45,Male,African-American,15,1,M,1,0,1,14,0
23,Less than 25,Male,African-American,3,1,F,1,1,1,0,1
31,25 - 45,Male,African-American,15,0,F,0,0,0,1,1
53,Greater than 45,Male,Caucasian,0,0,M,0,0,0,1,0
34,25 - 45,Male,African-American,12,0,F,0,0,0,34,1
63,Greater than 45,Female,African-American,1,0,F,0,0,0,0,0
21,Less than 25,Male,Other,0,1,F,1,0,1,0,0
21,Less than 25,Female,African-American,0,0,F,1,1,1,0,1
47,Greater than 45,Male,Caucasian,28,1,F,1,0,1,33,1
34,25 - 45,Male,African-American,7,0,F,1,0,1,1,0
43,25 - 45,Male,African-American,1,1,M,0,0,0,0,0
58,Greater than 45,Male,Caucasian,4,0,F,1,1,1,0,0
40,25 - 45,Female,Hispanic,4,0,F,1,0,1,5,0
36,25 - 45,Male,African-American,16,8,F,1,0,1,8,1
23,Less than 25,Female,African-American,0,1,M,1,1,0,1,0
34,25 - 45,Male,African-American,5,1,F,1,0,1,0,0
56,Greater than 45,Male,Caucasian,13,13,F,0,0,0,6,0
52,Greater than 45,Female,Caucasian,0,6,F,0,0,0,0,0
56,Greater than 45,Male,African-American,0,1,F,0,0,0,6,0
37,25 - 45,Female,African-American,0,1,M,0,0,0,1,0
50,Greater than 45,Female,Caucasian,0,0,M,0,0,0,1,0
25,25 - 45,Male,African-American,1,1,F,1,0,1,0,0
22,Less than 25,Male,African-American,0,1,F,1,1,1,0,0
43,25 - 45,Female,Caucasian,0,0,M,1,1,1,0,0
30,25 - 45,Male,Caucasian,1,1,M,0,0,0,35,0
29,25 - 45,Male,Asian,0,1,F,0,0,0,0,0
24,Less than 25,Male,Caucasian,0,1,F,0,0,0,0,0
29,25 - 45,Male,African-American,7,1,M,1,1,1,0,1
27,25 - 45,Female,Caucasian,3,1,F,0,0,0,0,0
24,Less than 25,Female,Caucasian,0,2,F,0,0,0,0,0
74,Greater than 45,Female,African-American,0,1,F,0,0,0,0,0
27,25 - 45,Male,African-American,8,0,M,1,1,1,0,1
37,25 - 45,Male,Hispanic,1,1,F,1,0,1,0,0
39,25 - 45,Male,African-American,8,197,F,1,0,1,4,1
29,25 - 45,Male,Caucasian,5,0,F,0,0,0,0,0
25,25 - 45,Male,African-American,0,1,M,1,0,1,0,0
35,25 - 45,Female,African-American,5,1,F,0,0,0,0,0
29,25 - 45,Male,African-American,1,1,M,1,0,1,99,0
36,25 - 45,Male,Caucasian,1,1,F,0,0,0,1,0
61,Greater than 45,Male,African-American,13,64,F,1,0,1,66,0
26,25 - 45,Male,Caucasian,2,0,F,0,0,0,1,0
28,25 - 45,Male,African-American,1,1,M,0,0,0,0,0
26,25 - 45,Female,African-American,1,1,F,0,0,0,1,0
39,25 - 45,Female,Caucasian,11,1,F,1,0,1,1,0
22,Less than 25,Male,African-American,3,1,F,1,0,1,1,0
28,25 - 45,Male,Caucasian,0,1,F,0,0,0,1,0
51,Greater than 45,Male,Caucasian,1,2,F,1,1,1,0,0
35,25 - 45,Female,Hispanic,0,1,M,0,0,0,1,0
23,Less than 25,Female,African-American,0,1,M,0,0,0,1,0
29,25 - 45,Male,African-American,6,0,F,1,0,1,0,0
20,Less than 25,Male,Other,0,1,F,1,0,1,1,0
24,Less than 25,Male,African-American,1,1,M,1,0,1,6,1
23,Less than 25,Female,Hispanic,2,1,M,0,0,0,1,0
33,25 - 45,Female,African-American,5,1,F,0,0,0,186,1
21,Less than 25,Male,Caucasian,1,1,F,1,0,1,0,0
59,Greater than 45,Male,Caucasian,3,3,M,0,0,0,2,0
26,25 - 45,Male,Caucasian,4,0,F,1,1,1,2,0
36,25 - 45,Male,Caucasian,0,1,M,1,0,0,0,0
38,25 - 45,Male,Other,2,1,F,0,0,0,0,0
19,Less than 25,Male,Caucasian,5,31,M,1,0,1,28,1
28,25 - 45,Male,Hispanic,2,1,F,0,0,0,3,1
23,Less than 25,Male,Hispanic,2,1,F,1,0,1,58,0
21,Less than 25,Male,African-American,1,1,F,1,0,1,1,0
52,Greater than 45,Male,African-American,0,1,M,1,0,1,1,0
56,Greater than 45,Male,African-American,12,1,F,1,0,1,1,0
40,25 - 45,Male,Caucasian,1,1,M,0,0,0,1,0
48,Greater than 45,Female,Caucasian,8,26,M,1,0,1,23,0
24,Less than 25,Male,African-American,2,561,M,0,0,0,0,0
26,25 - 45,Female,African-American,0,1,F,0,0,0,0,0
59,Greater than 45,Male,African-American,5,1,M,0,0,0,0,0
66,Greater than 45,Male,Caucasian,1,14,F,1,0,1,4,0
54,Greater than 45,Female,African-American,6,1,F,0,0,0,1,0
31,25 - 45,Male,Caucasian,4,1,M,1,1,1,26,1
34,25 - 45,Male,Caucasian,0,1,F,1,1,0,0,0
25,25 - 45,Male,African-American,9,1,F,1,0,1,84,1
47,Greater than 45,Male,Caucasian,2,7,F,0,0,0,6,0
51,Greater than 45,Male,African-American,12,1,F,1,1,1,0,1
25,25 - 45,Male,Caucasian,1,23,F,0,0,0,1,0
25,25 - 45,Male,Other,0,1,F,1,1,1,20,0
31,25 - 45,Female,African-American,2,1,F,1,0,1,0,0
44,25 - 45,Male,Hispanic,2,367,F,1,1,1,0,0
36,25 - 45,Male,Caucasian,1,1,F,1,1,0,0,0
77,Greater than 45,Male,Caucasian,3,1,F,0,0,0,0,0
49,Greater than 45,Male,Caucasian,0,0,M,0,0,0,1,0
31,25 - 45,Male,African-American,0,1,F,0,0,0,0,1
30,25 - 45,Male,Caucasian,1,1,F,0,0,0,0,0
29,25 - 45,Male,African-American,3,1,F,1,0,1,0,1
53,Greater than 45,Female,Caucasian,6,1,F,1,0,1,10,0
21,Less than 25,Male,African-American,1,1,F,1,1,1,456,1
21,Less than 25,Male,African-American,0,1,F,0,0,0,0,0
27,25 - 45,Female,African-American,1,0,F,1,0,1,0,0
65,Greater than 45,Female,African-American,0,1,F,0,0,0,0,0
59,Greater than 45,Female,Caucasian,0,1,M,0,0,0,0,0
59,Greater than 45,Male,African-American,0,1,M,0,0,0,1,0
24,Less than 25,Male,African-American,0,1,M,0,0,0,3,1
40,25 - 45,Male,African-American,0,0,F,0,0,0,1,0
51,Greater than 45,Male,African-American,0,1,F,1,0,1,2,0
34,25 - 45,Male,African-American,10,1,F,1,1,1,0,1
30,25 - 45,Male,Hispanic,1,0,F,1,0,1,1,0
52,Greater than 45,Male,African-American,1,1,F,0,0,0,0,0
29,25 - 45,Male,Caucasian,1,39,F,1,0,1,33,0
24,Less than 25,Male,African-American,15,31,F,1,1,1,4,1
38,25 - 45,Male,African-American,2,1,F,1,1,1,2,0
22,Less than 25,Female,African-American,0,6,F,0,0,0,0,1
43,25 - 45,Male,African-American,0,1,F,0,0,0,3,0
32,25 - 45,Male,Caucasian,5,0,F,1,0,1,55,1
55,Greater than 45,Male,African-American,0,1,F,0,0,0,1,0
26,25 - 45,Male,African-American,2,1,F,1,0,0,8,0
23,Less than 25,Male,Caucasian,1,1,M,0,0,0,0,0
47,Greater than 45,Female,Other,0,1,F,0,0,0,3,0
28,25 - 45,Male,Caucasian,1,1,M,1,0,1,0,0
27,25 - 45,Male,Hispanic,0,0,F,1,0,1,0,0
61,Greater than 45,Male,Hispanic,2,1,F,1,0,1,3,0
26,25 - 45,Male,African-American,0,1,F,0,0,0,2,0
41,25 - 45,Male,Hispanic,1,38,M,0,0,0,29,0
28,25 - 45,Female,Caucasian,1,0,M,1,0,1,0,0
43,25 - 45,Male,African-American,0,1,F,1,0,1,1,0
30,25 - 45,Male,Caucasian,3,225,F,0,0,0,70,0
33,25 - 45,Male,African-American,21,6,M,1,0,1,6,1
21,Less than 25,Male,Caucasian,0,1,M,0,0,0,0,0
32,25 - 45,Female,Caucasian,0,1,M,0,0,0,1,0
22,Less than 25,Male,African-American,1,0,F,1,0,1,0,0
51,Greater than 45,Male,African-American,3,0,F,0,0,0,0,0
20,Less than 25,Male,African-American,2,1,F,1,0,1,129,1
35,25 - 45,Male,Caucasian,2,1,F,0,0,0,1,0
37,25 - 45,Female,African-American,3,1,F,0,0,0,29,0
28,25 - 45,Male,African-American,0,2,M,1,0,1,0,1
41,25 - 45,Male,Caucasian,3,1,M,1,0,1,1,0
24,Less than 25,Male,African-American,0,1,M,1,1,1,1,1
33,25 - 45,Female,African-American,3,1,M,0,0,0,2,0
25,25 - 45,Male,African-American,4,102,F,1,0,1,0,1
30,25 - 45,Female,Caucasian,4,1,F,0,0,0,29,0
20,Less than 25,Male,African-American,1,0,F,1,0,1,6,1
